RESDATE;CONTRACTNO;CURRENCY;EXCHANGERATE;FXRATEDIRECTION;INOUTFLOW;FLOWTYPE;D1;D2;D3;D4;D5;D6;D7;M1;M2_3;M4_6;M7_9;M10_12;Y2;Y3_5;Y5_10;YREST
28.09.2013;1212;AED;1;N;Lim;;960000;960000;960000;960000;960000;960000;960000;960000;960000;0;0;0;0;0;0;0
28.09.2013;1213;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;990000;0;0;0;0;0;0
28.09.2013;1214;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-70000;0;0;0
28.09.2013;1215;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;360000;0;0;0;0;0;0
28.09.2013;1216;USD;1;N;In;;0;830000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1217;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;370000;0;0;0;0;0
28.09.2013;1218;EUR;1.37;N;In;;0;0;0;0;0;340000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1219;JPY;0.0098;N;Out;;0;0;900000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1220;EUR;1.37;N;Out;;0;0;0;0;0;0;-380000;0;0;0;0;0;0;0;0;0
28.09.2013;1221;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1222;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1223;EUR;1.37;N;In;;0;0;0;0;0;0;0;160000;0;0;0;0;0;0;0;0
28.09.2013;1224;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;620000;0;0;0;0;0
28.09.2013;1225;AED;1;N;Out;;0;0;0;0;0;0;0;0;-720000;0;0;0;0;0;0;0
28.09.2013;1226;EUR;1.37;N;Out;;0;0;0;0;0;0;-330000;0;0;0;0;0;0;0;0;0
28.09.2013;1227;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1228;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;-680000;0;0;0;0;0
28.09.2013;1229;AED;1;N;Out;;0;-60000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1230;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;780000;0;0;0
28.09.2013;1231;JPY;0.0098;N;Lim;;610000;610000;610000;610000;610000;610000;610000;0;0;0;0;0;0;0;0;0
28.09.2013;1232;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1233;USD;1;N;Lim;;540000;540000;540000;540000;540000;540000;540000;540000;540000;540000;540000;0;0;0;0;0
28.09.2013;1234;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1235;AED;1;N;Out;;0;0;0;0;0;-580000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1236;EUR;1.37;N;In;;0;0;0;0;0;0;640000;0;0;0;0;0;0;0;0;0
28.09.2013;1237;EUR;1.37;N;Out;;0;-150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1238;AED;1;N;Lim;;100000;100000;100000;100000;100000;100000;100000;100000;100000;0;0;0;0;0;0;0
28.09.2013;1239;USD;1;N;In;;0;0;0;0;0;0;480000;0;0;0;0;0;0;0;0;0
28.09.2013;1240;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;610000;0;0;0;0;0;0
28.09.2013;1241;CHF;1.19;N;Lim;;230000;230000;230000;230000;230000;230000;230000;230000;230000;230000;0;0;0;0;0;0
28.09.2013;1242;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-130000;0;0;0;0
28.09.2013;1243;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;420000;0;0;0
28.09.2013;1244;EUR;1.37;N;Out;;-20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1245;AED;1;N;In;;0;0;0;560000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1246;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-580000;0;0;0;0
28.09.2013;1247;USD;1;N;Out;;0;0;0;0;0;0;0;-660000;0;0;0;0;0;0;0;0
28.09.2013;1248;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-20000;0;0;0
28.09.2013;1249;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;680000;0;0;0;0;0;0;0
28.09.2013;1250;EUR;1.37;N;Out;;0;0;0;0;0;-220000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1251;JPY;0.0098;N;Out;;0;0;0;-550000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1252;EUR;1.37;N;Lim;;30000;30000;30000;30000;30000;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1253;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;-60000;0;0;0;0;0;0;0;0
28.09.2013;1254;AED;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1255;JPY;0.0098;N;Lim;;180000;180000;180000;180000;180000;180000;180000;180000;180000;180000;180000;180000;0;0;0;0
28.09.2013;1256;USD;1;N;In;;980000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1257;JPY;0.0098;N;In;;920000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1258;AED;1;N;Out;;0;0;0;0;0;-110000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1259;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;820000;0;0;0
28.09.2013;1260;JPY;0.0098;N;In;;0;0;0;0;0;0;0;960000;0;0;0;0;0;0;0;0
28.09.2013;1261;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;-110000;0;0;0;0;0;0
28.09.2013;1262;USD;1;N;In;;0;0;0;0;0;0;0;690000;0;0;0;0;0;0;0;0
28.09.2013;1263;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;550000;0;0;0;0;0
28.09.2013;1264;EUR;1.37;N;In;;0;0;0;0;0;30000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1265;JPY;0.0098;N;Lim;;240000;240000;240000;240000;240000;240000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1266;AED;1;N;Out;;0;0;0;-110000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1267;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1268;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;230000;0;0;0;0
28.09.2013;1269;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;-450000;0;0;0;0;0
28.09.2013;1270;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;-720000;0;0;0;0;0;0;0;0
28.09.2013;1271;USD;1;N;In;;0;0;0;0;0;0;150000;0;0;0;0;0;0;0;0;0
28.09.2013;1272;USD;1;N;Lim;;60000;60000;60000;60000;60000;60000;60000;60000;0;0;0;0;0;0;0;0
28.09.2013;1273;JPY;0.0098;N;Lim;;210000;210000;210000;210000;210000;210000;210000;210000;0;0;0;0;0;0;0;0
28.09.2013;1274;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;80000;0;0;0;0;0;0;0
28.09.2013;1275;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;780000;0;0;0;0;0
28.09.2013;1276;CHF;1.19;N;Out;;0;0;0;0;0;0;0;-510000;0;0;0;0;0;0;0;0
28.09.2013;1277;EUR;1.37;N;In;;0;0;0;0;0;840000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1278;USD;1;N;Out;;0;0;0;0;0;0;0;-660000;0;0;0;0;0;0;0;0
28.09.2013;1279;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1280;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-630000;0;0;0
28.09.2013;1281;USD;1;N;In;;190000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1282;USD;1;N;Lim;;270000;270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1283;AED;1;N;In;;0;0;-700000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1284;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1285;CHF;1.19;N;Out;;0;0;760000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1286;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;800000;0;0;0;0;0;0;0
28.09.2013;1287;JPY;0.0098;N;In;;770000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1288;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1289;JPY;0.0098;N;Lim;;10000;10000;10000;10000;10000;10000;10000;10000;10000;0;0;0;0;0;0;0
28.09.2013;1290;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1291;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1292;EUR;1.37;N;Lim;;870000;870000;870000;870000;870000;870000;870000;870000;870000;0;0;0;0;0;0;0
28.09.2013;1293;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1294;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;700000;0;0;0;0;0;0
28.09.2013;1295;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-350000;0;0;0
28.09.2013;1296;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-640000;0;0;0;0;0;0;0;0
28.09.2013;1297;EUR;1.37;N;In;;0;0;0;520000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1298;EUR;1.37;N;In;;0;0;-650000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1299;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-530000;0;0;0;0;0;0;0;0
28.09.2013;1300;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-830000;0;0;0
28.09.2013;1301;JPY;0.0098;N;Out;;0;0;0;0;0;-830000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1302;AED;1;N;Lim;;450000;450000;450000;450000;450000;450000;450000;0;0;0;0;0;0;0;0;0
28.09.2013;1303;AED;1;N;Lim;;500000;500000;500000;500000;500000;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1304;AED;1;N;Lim;;830000;830000;830000;830000;830000;830000;830000;830000;830000;830000;830000;0;0;0;0;0
28.09.2013;1305;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-310000;0;0;0;0
28.09.2013;1306;AED;1;N;In;;0;0;0;0;0;0;660000;0;0;0;0;0;0;0;0;0
28.09.2013;1307;JPY;0.0098;N;Lim;;330000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1308;USD;1;N;Lim;;120000;120000;120000;120000;120000;120000;120000;120000;120000;0;0;0;0;0;0;0
28.09.2013;1309;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;40000;0;0;0
28.09.2013;1310;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;-920000;0;0;0;0;0;0;0
28.09.2013;1311;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1312;EUR;1.37;N;In;;0;0;0;910000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1313;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;-870000;0;0;0;0;0
28.09.2013;1314;CHF;1.19;N;In;;0;0;-730000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1315;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-120000;0;0;0;0
28.09.2013;1316;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1317;AED;1;N;Lim;;70000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1318;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;-50000;0;0;0;0;0;0
28.09.2013;1319;JPY;0.0098;N;Lim;;700000;700000;700000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1320;EUR;1.37;N;Lim;;180000;180000;180000;180000;180000;180000;180000;180000;180000;180000;180000;0;0;0;0;0
28.09.2013;1321;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;370000;0;0;0;0;0;0
28.09.2013;1322;EUR;1.37;N;Out;;0;0;0;0;0;-520000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1323;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1324;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1325;USD;1;N;In;;0;0;0;0;0;0;0;770000;0;0;0;0;0;0;0;0
28.09.2013;1326;AED;1;N;Out;;-410000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1327;USD;1;N;In;;0;0;0;0;0;0;0;0;0;200000;0;0;0;0;0;0
28.09.2013;1328;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-10000;0;0;0;0;0;0;0;0
28.09.2013;1329;AED;1;N;Out;;0;0;0;0;0;0;0;-130000;0;0;0;0;0;0;0;0
28.09.2013;1330;USD;1;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1331;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;590000;0;0;0;0;0;0
28.09.2013;1332;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-140000;0;0;0;0;0;0
28.09.2013;1333;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-920000;0;0;0;0;0
28.09.2013;1334;EUR;1.37;N;In;;0;410000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1335;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-550000;0;0;0;0;0;0;0;0
28.09.2013;1336;USD;1;N;Out;;0;0;0;0;0;0;0;0;-30000;0;0;0;0;0;0;0
28.09.2013;1337;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;-20000;0;0;0;0;0;0;0
28.09.2013;1338;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-170000;0;0;0;0;0;0
28.09.2013;1339;USD;1;N;Lim;;420000;420000;420000;420000;420000;420000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1340;USD;1;N;Out;;-270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1341;USD;1;N;Out;;0;0;340000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1342;EUR;1.37;N;Lim;;210000;210000;210000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1343;USD;1;N;Out;;0;0;0;0;0;0;0;-950000;0;0;0;0;0;0;0;0
28.09.2013;1344;EUR;1.37;N;In;;0;0;0;0;0;890000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1345;EUR;1.37;N;Out;;0;0;0;0;0;-320000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1346;AED;1;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1347;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;80000;0;0;0;0
28.09.2013;1348;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;380000;0;0;0;0;0;0
28.09.2013;1349;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;870000;0;0;0
28.09.2013;1350;EUR;1.37;N;In;;0;0;0;760000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1351;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;420000;0;0;0;0;0;0
28.09.2013;1352;USD;1;N;Out;;0;0;0;0;0;0;0;0;-30000;0;0;0;0;0;0;0
28.09.2013;1353;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-140000;0;0;0
28.09.2013;1354;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;60000;0;0;0;0;0;0
28.09.2013;1355;USD;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1356;AED;1;N;Out;;0;0;780000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1357;USD;1;N;In;;0;0;0;0;0;0;0;0;0;900000;0;0;0;0;0;0
28.09.2013;1358;EUR;1.37;N;Out;;0;0;480000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1359;AED;1;N;Out;;0;0;0;-820000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1360;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;920000;0;0;0;0;0
28.09.2013;1361;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;-610000;0;0;0;0;0;0
28.09.2013;1362;AED;1;N;Out;;0;0;0;0;0;-490000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1363;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;820000;0;0;0;0;0
28.09.2013;1364;USD;1;N;Lim;;140000;140000;140000;140000;140000;140000;140000;140000;0;0;0;0;0;0;0;0
28.09.2013;1365;USD;1;N;Out;;0;0;0;0;0;0;-840000;0;0;0;0;0;0;0;0;0
28.09.2013;1366;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;630000;0;0;0;0;0;0;0
28.09.2013;1367;AED;1;N;Lim;;770000;770000;770000;770000;770000;770000;770000;770000;770000;770000;770000;770000;0;0;0;0
28.09.2013;1368;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-840000;0;0;0;0
28.09.2013;1369;USD;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1370;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;-960000;0;0;0;0;0
28.09.2013;1371;USD;1;N;Out;;0;0;150000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1372;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;680000;0;0;0
28.09.2013;1373;AED;1;N;Lim;;590000;590000;590000;590000;590000;590000;590000;590000;590000;590000;590000;0;0;0;0;0
28.09.2013;1374;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;480000;0;0;0
28.09.2013;1375;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;860000;0;0;0
28.09.2013;1376;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;750000;0;0;0;0
28.09.2013;1377;USD;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1378;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1379;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1380;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;-330000;0;0;0;0;0;0;0;0
28.09.2013;1381;EUR;1.37;N;Lim;;850000;850000;850000;850000;850000;850000;850000;850000;850000;0;0;0;0;0;0;0
28.09.2013;1382;CHF;1.19;N;Out;;0;0;0;0;0;0;0;0;0;-800000;0;0;0;0;0;0
28.09.2013;1383;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1384;USD;1;N;Out;;0;-810000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1385;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;510000;0;0;0;0;0;0
28.09.2013;1386;AED;1;N;In;;0;0;0;0;0;510000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1387;AED;1;N;Lim;;10000;10000;10000;10000;10000;10000;10000;10000;0;0;0;0;0;0;0;0
28.09.2013;1388;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;-580000;0;0;0;0;0;0
28.09.2013;1389;CHF;1.19;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-770000;0;0;0;0
28.09.2013;1390;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1391;EUR;1.37;N;Out;;0;-50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1392;EUR;1.37;N;In;;0;0;0;0;0;420000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1393;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-190000;0;0;0;0;0;0
28.09.2013;1394;AED;1;N;In;;0;0;0;0;0;0;730000;0;0;0;0;0;0;0;0;0
28.09.2013;1395;AED;1;N;Lim;;280000;280000;280000;280000;280000;280000;280000;280000;280000;280000;0;0;0;0;0;0
28.09.2013;1396;EUR;1.37;N;In;;0;0;0;0;0;0;380000;0;0;0;0;0;0;0;0;0
28.09.2013;1397;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-540000;0;0;0
28.09.2013;1398;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-660000;0;0;0;0
28.09.2013;1399;EUR;1.37;N;Out;;0;0;0;-800000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1400;JPY;0.0098;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1401;AED;1;N;Lim;;630000;630000;630000;630000;630000;630000;630000;630000;630000;0;0;0;0;0;0;0
28.09.2013;1402;CHF;1.19;N;In;;0;0;0;0;0;0;0;0;970000;0;0;0;0;0;0;0
28.09.2013;1403;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-690000;0;0;0;0;0;0
28.09.2013;1404;AED;1;N;In;;0;0;0;0;0;0;0;0;30000;0;0;0;0;0;0;0
28.09.2013;1405;JPY;0.0098;N;Out;;-400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1406;AED;1;N;Lim;;280000;280000;280000;280000;280000;280000;280000;280000;280000;280000;280000;280000;0;0;0;0
28.09.2013;1407;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;420000;0;0;0
28.09.2013;1408;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;980000;0;0;0;0;0;0
28.09.2013;1409;USD;1;N;Out;;0;0;0;0;0;-940000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1410;CHF;1.19;N;In;;0;0;0;0;0;0;0;550000;0;0;0;0;0;0;0;0
28.09.2013;1411;USD;1;N;In;;0;0;0;0;0;0;0;480000;0;0;0;0;0;0;0;0
28.09.2013;1412;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-360000;0;0;0;0
28.09.2013;1413;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1414;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1415;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;310000;0;0;0
28.09.2013;1416;AED;1;N;In;;0;0;0;0;0;0;0;0;370000;0;0;0;0;0;0;0
28.09.2013;1417;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;360000;0;0;0
28.09.2013;1418;AED;1;N;Out;;0;0;0;0;0;0;0;-180000;0;0;0;0;0;0;0;0
28.09.2013;1419;USD;1;N;In;;0;0;-760000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1420;USD;1;N;Out;;0;0;0;0;0;0;0;-650000;0;0;0;0;0;0;0;0
28.09.2013;1421;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1422;AED;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1423;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;790000;0;0;0;0;0;0
28.09.2013;1424;USD;1;N;In;;260000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1425;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-190000;0;0;0
28.09.2013;1426;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-480000;0;0;0;0;0;0;0;0
28.09.2013;1427;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-590000;0;0;0;0;0;0;0;0
28.09.2013;1428;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;670000;0;0;0;0;0
28.09.2013;1429;AED;1;N;Lim;;800000;800000;800000;800000;800000;800000;800000;800000;800000;800000;800000;0;0;0;0;0
28.09.2013;1430;AED;1;N;In;;0;0;0;0;0;0;0;0;0;40000;0;0;0;0;0;0
28.09.2013;1431;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;360000;0;0;0;0;0
28.09.2013;1432;CHF;1.19;N;Lim;;310000;310000;310000;310000;310000;310000;310000;0;0;0;0;0;0;0;0;0
28.09.2013;1433;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;-680000;0;0;0;0;0;0;0;0
28.09.2013;1434;JPY;0.0098;N;In;;0;0;-470000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1435;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;930000;0;0;0
28.09.2013;1436;EUR;1.37;N;Lim;;140000;140000;140000;140000;140000;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1437;AED;1;N;Out;;0;0;0;-820000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1438;USD;1;N;In;;890000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1439;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;890000;0;0;0
28.09.2013;1440;EUR;1.37;N;Lim;;630000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1441;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1442;AED;1;N;Out;;0;0;0;0;0;-540000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1443;AED;1;N;In;;0;0;-250000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1444;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;400000;0;0;0
28.09.2013;1445;AED;1;N;Out;;0;0;0;0;0;0;0;-870000;0;0;0;0;0;0;0;0
28.09.2013;1446;AED;1;N;Lim;;410000;410000;410000;410000;410000;410000;410000;0;0;0;0;0;0;0;0;0
28.09.2013;1447;EUR;1.37;N;In;;0;0;0;660000;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1448;AED;1;N;Out;;0;0;0;0;0;-230000;0;0;0;0;0;0;0;0;0;0
28.09.2013;1449;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;730000;0;0;0
28.09.2013;1450;EUR;1.37;N;Out;;0;0;360000;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1451;AED;1;N;Out;;0;0;0;0;0;0;0;0;-690000;0;0;0;0;0;0;0
28.09.2013;1452;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.09.2013;1453;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-520000;0;0;0
28.09.2013;1454;AED;1;N;Out;;0;0;0;0;0;0;0;0;-600000;0;0;0;0;0;0;0
28.09.2013;1455;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;-210000;0;0;0;0;0;0;0;0
28.09.2013;1456;AED;1;N;In;;0;0;0;0;0;0;0;0;670000;0;0;0;0;0;0;0
